pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,windspeed,rainfall,day_repaired_sin,day_repaired_cos,winddirection_sin,winddirection_cos
1022.5,19.0,17.8,16.9,15.0,95.0,95.0,0.0,41.3,1,0.7251763071433764,0.688563231343277,0.9510565162951535,0.30901699437494745
1013.4,20.3,18.1,17.4,16.8,79.0,88.0,0.1,8.9,1,0.7369533159843368,0.6759436441447544,0.40673664307580015,0.9135454576426009
1017.8,17.4,16.0,15.0,15.5,86.0,79.0,0.1,12.5,1,0.7485107481711011,0.6631226582407953,0.9510565162951535,0.30901699437494745
1016.5,17.4,16.6,15.3,14.4,87.0,100.0,0.0,40.8,1,0.7598451601445788,0.6501040936687442,0.40673664307580015,0.9135454576426009
1013.3,17.1,16.6,15.9,16.0,94.0,100.0,0.0,35.1,1,0.7709531747949796,0.6368918293348893,0.9510565162951535,0.30901699437494745
1019.9,21.3,19.5,18.4,18.1,81.0,84.0,0.5,20.0,1,0.7818314824680298,0.6234898018587335,0.8660254037844387,0.4999999999999999
1016.0,22.1,20.4,19.0,18.9,92.0,86.0,0.0,14.0,1,0.7924768419510905,0.6099020044000728,0.8660254037844387,0.4999999999999999
1025.9,18.6,16.6,15.6,13.7,78.0,88.0,0.0,24.4,0,0.8028860814388824,0.5961324854692255,0.7431448254773941,0.6691306063588582
1014.8,21.2,20.8,19.2,17.1,86.0,83.0,1.6,21.9,1,0.8130560994785325,0.5821853477207707,0.8660254037844387,0.4999999999999999
1012.2,18.5,17.6,15.4,13.1,94.0,88.0,0.2,23.5,1,0.8229838658936564,0.5680647467311559,0.8660254037844386,-0.5000000000000002
1012.2,19.4,17.3,15.6,15.9,87.0,87.0,2.3,28.4,1,0.8326664226872064,0.5537748897605331,0.8660254037844387,0.4999999999999999
1018.1,20.4,17.6,15.6,15.6,97.0,99.0,1.6,19.2,1,0.8421008849228118,0.5393200344991992,0.9945218953682734,-0.10452846326765333
1020.9,17.3,16.3,15.2,12.7,76.0,83.0,0.0,29.7,1,0.8512844415843511,0.5247044877990081,0.8660254037844387,0.4999999999999999
1022.5,15.5,13.7,12.3,10.0,92.0,95.0,0.0,26.5,0,0.8602143564135006,0.509932604390136,0.40673664307580015,0.9135454576426009
1022.3,15.5,13.6,11.7,11.5,92.0,95.0,0.0,25.0,1,0.8688879687250065,0.49500878558358147,0.40673664307580015,0.9135454576426009
1013.9,23.1,21.5,20.1,19.3,77.0,88.0,0.0,32.5,1,0.877302694199442,0.4799374779597864,0.9945218953682733,0.10452846326765368
1022.9,20.9,18.1,14.0,12.1,98.0,91.0,0.0,27.1,1,0.8854560256532099,0.4647231720437686,0.40673664307580015,0.9135454576426009
1020.4,19.2,18.1,17.1,14.9,75.0,91.0,0.0,26.2,1,0.893345533785563,0.44937040096716135,0.9510565162951535,0.30901699437494745
1023.5,15.9,12.8,10.1,11.7,65.0,83.0,0.0,17.5,1,0.9009688679024191,0.4338837391175582,0.40673664307580015,0.9135454576426009
1014.8,21.3,19.9,17.6,18.1,90.0,82.0,2.5,21.6,1,0.9083237566167539,0.4182678007755652,0.40673664307580015,0.9135454576426009
1014.5,16.3,15.3,14.6,13.3,92.0,99.0,0.0,34.0,1,0.9154080085253663,0.40252723873996754,0.9945218953682733,0.10452846326765368
1023.8,17.2,14.8,11.7,8.4,69.0,22.0,9.0,12.5,0,0.9222195128618103,0.38666674294141884,0.40673664307580015,0.9135454576426009
1020.3,18.5,19.2,17.7,13.3,60.0,38.0,9.3,8.5,0,0.9287562401253023,0.3706910390450675,0.9510565162951535,0.30901699437494745
1017.4,25.2,20.6,19.9,19.9,79.0,81.0,2.5,16.0,1,0.9350162426854147,0.3546048870425358,0.8660254037844387,0.4999999999999999
1022.1,22.8,18.6,16.7,12.4,65.0,67.0,2.7,32.9,0,0.9409976553623765,0.3384130798336704,0.8660254037844387,0.4999999999999999
1016.4,24.9,22.2,20.8,17.8,79.0,83.0,3.5,29.8,0,0.9466986959828059,0.32212044179849075,0.9945218953682733,0.10452846326765368
1017.1,26.8,21.8,19.9,18.5,79.0,28.0,9.5,7.4,0,0.9521176659107141,0.305731827359753,0.9945218953682733,0.10452846326765368
1013.6,26.5,23.1,19.1,16.8,86.0,75.0,6.7,28.6,0,0.9572529505536157,0.28925211953656776,0.9510565162951535,0.30901699437494745
1012.5,26.9,22.5,17.7,14.0,69.0,68.0,7.5,9.2,0,0.9621030198436005,0.27268622848949386,0.9945218953682733,0.10452846326765368
1016.8,25.2,23.1,21.3,21.4,94.0,88.0,0.0,19.3,1,0.9666664286932195,0.2560390900575472,0.9945218953682734,-0.10452846326765333
1012.5,26.3,24.3,23.1,22.1,93.0,86.0,2.2,29.6,1,0.970941817426052,0.23931566428755782,0.9945218953682734,-0.10452846326765333
1012.5,27.8,25.5,24.4,22.9,86.0,82.0,2.4,28.0,0,0.9749279121818236,0.22252093395631445,0.9945218953682733,0.10452846326765368
1011.3,22.2,19.8,18.7,16.9,86.0,89.0,0.1,37.0,1,0.9786235252959552,0.20565990308593662,0.7431448254773941,0.6691306063588582
1010.5,19.6,18.2,18.0,16.5,95.0,95.0,0.0,19.0,1,0.9820275556534303,0.1887375954529167,0.9945218953682733,0.10452846326765368
1010.8,24.3,21.4,20.4,19.5,86.0,77.0,7.3,9.5,1,0.9851389890168738,0.17175905309127604,0.9510565162951535,0.30901699437494745
1011.5,26.5,23.1,20.6,17.0,91.0,89.0,0.3,12.1,1,0.9879568983287464,0.15472933479028145,0.9945218953682733,0.10452846326765368
1011.4,24.4,22.1,21.3,22.1,88.0,82.0,0.5,16.2,1,0.9904804439875632,0.13765351458716818,0.7431448254773941,0.6691306063588582
1011.2,24.7,21.4,20.1,20.6,92.0,83.0,0.4,5.5,1,0.992708874098054,0.120536680255323,0.5877852522924732,-0.8090169943749473
1016.8,26.1,24.8,22.0,22.3,84.0,90.0,0.5,22.2,1,0.9946415246951927,0.10338393178837009,0.7431448254773941,0.6691306063588582
1014.9,27.3,25.9,23.1,21.4,92.0,90.0,4.4,30.3,1,0.9962778199420265,0.08620037988061954,0.9945218953682734,-0.10452846326765333
1010.1,27.1,25.7,23.1,20.1,90.0,83.0,1.0,12.1,1,0.9976172723012476,0.06899114440432505,-0.7431448254773944,-0.6691306063588581
1010.6,25.2,24.3,24.4,21.6,95.0,86.0,0.0,17.3,1,0.9986594826804561,0.051761352884209494,0.8660254037844387,0.4999999999999999
1013.0,27.8,25.5,23.6,20.8,90.0,81.0,1.0,26.4,0,0.9994041405510704,0.034516138969707996,0.9945218953682733,0.10452846326765368
1012.5,28.4,23.8,21.0,22.1,91.0,86.0,2.0,24.2,1,0.9998510240408494,0.017260640905388574,0.9945218953682733,0.10452846326765368
1010.2,28.2,25.5,23.3,22.9,90.0,83.0,3.0,12.1,1,1.0,6.123233995736766e-17,-0.9510565162951535,-0.30901699437494756
1011.5,26.2,25.2,24.3,23.8,89.0,88.0,1.2,21.4,1,0.9998510240408495,-0.017260640905388452,0.8660254037844387,0.4999999999999999
1014.6,25.4,24.7,23.2,23.2,96.0,85.0,3.5,17.2,1,0.9994041405510705,-0.03451613896970788,0.9945218953682734,-0.10452846326765333
1012.5,27.6,25.5,24.0,22.9,86.0,83.0,3.5,22.5,1,0.9986594826804561,-0.05176135288420937,0.7431448254773941,0.6691306063588582
1010.1,27.6,25.8,24.5,19.5,94.0,88.0,1.0,16.9,1,0.9976172723012476,-0.06899114440432493,0.7431448254773941,0.6691306063588582
1013.4,27.7,25.8,24.5,23.1,85.0,88.0,0.6,7.3,1,0.9962778199420265,-0.08620037988061942,0.9945218953682733,0.10452846326765368
1012.0,28.2,25.2,24.5,24.4,86.0,88.0,1.1,9.8,1,0.9946415246951927,-0.10338393178836998,0.5877852522924732,-0.8090169943749473
1007.8,28.5,26.2,24.3,23.8,87.0,69.0,5.0,15.1,0,0.992708874098054,-0.12053668025532288,0.9945218953682733,0.10452846326765368
1012.4,25.2,23.1,21.7,18.2,80.0,83.0,3.9,34.3,1,0.9904804439875632,-0.1376535145871683,0.9510565162951535,0.30901699437494745
1014.5,28.2,25.9,23.7,23.4,79.0,81.0,1.2,15.7,1,0.9879568983287464,-0.15472933479028134,-0.9945218953682734,-0.10452846326765336
1014.5,29.4,26.8,24.7,23.6,82.0,89.0,1.4,12.7,1,0.9851389890168738,-0.17175905309127593,-0.40673664307580093,0.9135454576426005
1008.5,30.3,27.1,25.8,24.4,81.0,84.0,1.0,24.2,1,0.9820275556534304,-0.18873759545291657,0.7431448254773941,0.6691306063588582
1010.4,27.7,25.8,24.8,23.3,82.0,84.0,3.2,26.3,1,0.9786235252959553,-0.2056599030859365,-0.4067366430758002,-0.9135454576426009
1013.0,27.9,26.5,25.4,24.7,91.0,88.0,0.4,35.1,1,0.9749279121818236,-0.22252093395631456,0.8660254037844386,-0.5000000000000002
1009.9,30.8,28.1,25.1,25.2,89.0,88.0,1.0,16.2,1,0.970941817426052,-0.2393156642875577,-0.8660254037844388,-0.4999999999999996
1013.3,29.8,27.6,26.6,24.4,90.0,80.0,3.5,18.4,1,0.9666664286932195,-0.2560390900575471,-0.9510565162951536,0.30901699437494723
1009.9,28.6,26.9,25.8,25.3,81.0,85.0,1.2,26.8,1,0.9621030198436006,-0.27268622848949375,0.5877852522924731,0.8090169943749475
1010.5,30.8,28.1,25.0,25.0,81.0,86.0,2.1,14.3,1,0.9572529505536158,-0.28925211953656743,0.9510565162951536,-0.30901699437494734
1008.8,27.7,25.8,24.8,24.8,87.0,88.0,0.9,21.9,1,0.9521176659107142,-0.3057318273597527,-0.9945218953682734,-0.10452846326765336
1010.3,30.1,27.8,24.2,23.3,85.0,79.0,7.8,22.3,1,0.946698695982806,-0.32212044179849064,0.9510565162951536,-0.30901699437494734
1012.3,27.4,25.4,24.9,23.1,80.0,70.0,6.4,16.5,1,0.9409976553623765,-0.33841307983367047,-0.9945218953682733,0.10452846326765387
1013.4,30.6,27.6,25.5,23.1,76.0,78.0,5.8,16.9,1,0.9350162426854148,-0.35460488704253545,0.9945218953682734,-0.10452846326765333
1009.9,27.4,26.9,24.2,24.6,84.0,72.0,6.9,12.5,1,0.9287562401253023,-0.3706910390450674,0.9945218953682733,0.10452846326765368
1010.5,30.9,27.4,25.0,25.0,89.0,81.0,1.0,24.4,1,0.9222195128618104,-0.38666674294141873,-0.9945218953682733,0.10452846326765387
1009.9,28.5,26.8,24.9,19.8,87.0,71.0,6.6,18.0,1,0.9154080085253663,-0.40252723873996765,0.40673664307580015,0.9135454576426009
1013.0,29.0,26.9,24.9,22.4,88.0,88.0,6.1,33.5,1,0.9083237566167539,-0.4182678007755653,0.9510565162951535,0.30901699437494745
1008.9,30.1,28.0,26.0,25.3,89.0,88.0,0.3,9.4,1,0.9009688679024191,-0.43388373911755806,0.7431448254773942,-0.6691306063588582
1012.1,26.7,24.7,23.4,23.0,85.0,81.0,2.5,39.5,1,0.8933455337855633,-0.449370400967161,0.9945218953682733,0.10452846326765368
1011.6,29.2,26.1,24.8,23.8,91.0,88.0,0.1,18.4,1,0.8854560256532099,-0.4647231720437685,0.9945218953682734,-0.10452846326765333
1006.8,29.5,26.9,25.8,25.3,89.0,86.0,1.6,9.2,1,0.8773026941994421,-0.47993747795978614,-0.9945218953682734,-0.10452846326765336
1006.3,30.8,27.9,26.6,23.1,89.0,82.0,2.1,15.3,1,0.8688879687250065,-0.49500878558358136,-0.7431448254773944,-0.6691306063588581
1006.4,30.3,28.6,26.8,24.5,94.0,88.0,0.3,20.9,1,0.8602143564135007,-0.5099326043901357,-0.9945218953682733,0.10452846326765387
1012.4,30.4,26.8,24.5,23.1,82.0,61.0,5.0,9.1,1,0.8512844415843512,-0.524704487799008,0.9945218953682734,-0.10452846326765333
1011.2,28.0,25.4,24.0,23.0,86.0,82.0,1.1,7.9,1,0.8421008849228119,-0.5393200344991991,0.9945218953682734,-0.10452846326765333
1006.7,27.8,25.1,24.1,22.9,89.0,87.0,1.8,20.8,1,0.8326664226872066,-0.5537748897605328,-0.8660254037844388,-0.4999999999999996
1008.8,30.7,27.5,24.0,25.5,84.0,87.0,2.4,21.9,1,0.8229838658936565,-0.5680647467311557,-0.7431448254773944,-0.6691306063588581
1009.8,28.4,26.2,25.9,25.4,77.0,78.0,3.3,31.9,1,0.8130560994785324,-0.5821853477207708,0.9945218953682733,0.10452846326765368
1007.2,30.7,29.0,26.4,25.3,84.0,77.0,2.4,12.0,1,0.8028860814388825,-0.5961324854692253,1.2246467991473532e-16,-1.0
1008.3,32.0,28.7,24.9,21.6,84.0,75.0,6.7,7.9,1,0.7924768419510906,-0.6099020044000726,0.40673664307580015,0.9135454576426009
1012.2,31.9,29.9,28.3,24.9,75.0,72.0,8.4,8.0,1,0.7818314824680299,-0.6234898018587335,-0.587785252292473,-0.8090169943749475
1009.6,32.5,29.6,27.5,25.9,89.0,89.0,3.2,17.2,1,0.7709531747949795,-0.6368918293348893,-0.9945218953682734,-0.10452846326765336
1008.1,33.0,30.1,28.1,26.1,79.0,78.0,7.7,26.8,1,0.7598451601445788,-0.6501040936687442,-0.9945218953682733,0.10452846326765387
1008.1,31.6,27.2,26.4,24.3,89.0,88.0,6.0,25.0,1,0.7485107481711013,-0.663122658240795,-0.9945218953682733,0.10452846326765387
1008.0,33.2,30.1,27.2,24.4,87.0,83.0,5.0,38.3,1,0.7369533159843368,-0.6759436441447543,0.8660254037844387,0.4999999999999999
1007.9,31.5,28.5,26.9,25.5,82.0,88.0,2.4,20.8,1,0.7251763071433767,-0.6885632313432769,-0.9945218953682733,0.10452846326765387
1011.5,29.1,26.8,24.8,22.9,78.0,60.0,8.4,19.0,0,0.7131832306305962,-0.7009776598061495,0.40673664307580015,0.9135454576426009
1006.7,31.7,28.6,27.3,25.3,90.0,77.0,1.1,23.3,1,0.7009776598061496,-0.7131832306305961,-0.9945218953682733,0.10452846326765387
1008.2,32.3,29.4,26.3,25.3,84.0,72.0,7.7,9.5,1,0.688563231343277,-0.7251763071433766,-0.9945218953682734,-0.10452846326765336
1008.6,33.8,30.2,28.1,25.9,81.0,51.0,10.6,33.2,0,0.6759436441447545,-0.7369533159843367,-0.9510565162951536,0.30901699437494723
1008.9,33.3,30.2,28.4,25.9,76.0,49.0,9.2,29.3,1,0.6631226582407954,-0.7485107481711009,-0.9945218953682734,-0.10452846326765336
1008.5,32.4,29.9,27.6,26.1,82.0,89.0,1.1,4.5,1,0.6501040936687443,-0.7598451601445787,-0.9945218953682734,-0.10452846326765336
1009.1,30.6,27.9,26.9,25.6,88.0,83.0,2.5,39.5,1,0.6368918293348891,-0.7709531747949797,-0.20791169081775987,0.9781476007338056
1005.3,31.3,29.4,28.3,26.3,84.0,88.0,0.3,28.8,1,0.6234898018587336,-0.7818314824680297,-0.9945218953682734,-0.10452846326765336
1009.5,33.2,30.3,28.1,25.9,72.0,60.0,9.7,28.8,0,0.609902004400073,-0.7924768419510902,-0.9945218953682734,-0.10452846326765336
1005.9,32.9,30.1,29.3,26.3,81.0,83.0,2.1,16.3,1,0.5961324854692254,-0.8028860814388824,-0.9945218953682733,0.10452846326765387
1006.8,32.8,30.0,28.1,24.0,76.0,48.0,7.8,11.3,1,0.5821853477207709,-0.8130560994785323,0.20791169081775931,0.9781476007338057
1007.9,32.0,29.7,28.0,25.2,70.0,38.0,9.1,11.8,0,0.5680647467311558,-0.8229838658936564,-0.9945218953682734,-0.10452846326765336
1009.9,33.7,29.1,28.9,25.7,79.0,56.0,7.1,39.5,1,0.5537748897605332,-0.8326664226872063,0.8660254037844386,-0.5000000000000002
1008.2,33.9,29.1,26.4,24.4,79.0,83.0,6.4,24.5,0,0.5393200344991992,-0.8421008849228118,-0.9945218953682733,0.10452846326765387
1009.7,32.4,30.7,29.1,26.3,87.0,78.0,6.3,46.3,1,0.5247044877990081,-0.8512844415843511,-0.9945218953682734,-0.10452846326765336
1008.9,33.7,30.6,28.9,26.7,87.0,84.0,3.3,24.2,1,0.5099326043901362,-0.8602143564135004,-0.9945218953682733,0.10452846326765387
1009.5,33.7,30.7,26.8,24.3,74.0,72.0,7.7,15.9,0,0.4950087855835815,-0.8688879687250065,-0.9510565162951535,-0.30901699437494756
1008.5,34.2,30.1,28.7,24.4,72.0,22.0,10.5,9.5,0,0.47993747795978625,-0.8773026941994421,-0.9510565162951536,0.30901699437494723
1008.7,34.8,30.4,28.4,26.3,80.0,81.0,6.4,7.4,1,0.4647231720437687,-0.8854560256532098,-0.20791169081775987,0.9781476007338056
1006.5,34.8,30.0,26.3,24.3,60.0,38.0,11.4,9.2,0,0.44937040096716163,-0.8933455337855629,-0.9945218953682734,-0.10452846326765336
1008.2,33.2,30.4,29.0,24.0,72.0,35.0,11.4,9.1,0,0.43388373911755823,-0.900968867902419,-0.587785252292473,-0.8090169943749475
1005.5,33.1,30.0,28.4,26.1,81.0,88.0,0.1,15.2,1,0.41826780077556547,-0.9083237566167538,-0.9510565162951536,0.30901699437494723
1007.9,33.0,30.1,27.8,25.1,76.0,32.0,6.4,11.7,0,0.4025272387399676,-0.9154080085253663,-0.9945218953682734,-0.10452846326765336
1005.3,34.0,30.2,28.0,25.0,75.0,41.0,12.0,12.5,0,0.38666674294141873,-0.9222195128618104,-0.9945218953682734,-0.10452846326765336
1006.5,33.2,30.7,28.7,26.2,89.0,88.0,1.3,15.4,1,0.37069103904506756,-0.9287562401253023,-0.7431448254773944,-0.6691306063588581
1006.5,32.6,29.8,27.4,25.0,85.0,74.0,6.7,12.6,1,0.35460488704253584,-0.9350162426854147,0.8660254037844386,-0.5000000000000002
1008.4,32.0,29.6,27.3,25.3,82.0,69.0,9.1,26.0,1,0.33841307983367047,-0.9409976553623765,-0.9945218953682734,-0.10452846326765336
1007.9,33.3,30.1,28.1,26.1,80.0,83.0,6.9,27.6,1,0.3221204417984908,-0.9466986959828059,-0.9945218953682733,0.10452846326765387
1007.8,32.0,29.0,27.7,26.5,78.0,84.0,6.5,27.1,1,0.3057318273597533,-0.952117665910714,-0.9510565162951535,-0.30901699437494756
1007.7,34.7,30.7,28.4,25.0,74.0,44.0,8.4,10.9,1,0.2892521195365682,-0.9572529505536156,-0.9510565162951535,-0.30901699437494756
1008.9,31.4,29.4,27.5,26.7,86.0,84.0,1.2,28.6,1,0.2726862284894937,-0.9621030198436006,-0.9945218953682734,-0.10452846326765336
1007.7,31.2,28.9,25.8,24.7,84.0,67.0,7.9,12.8,1,0.2560390900575468,-0.9666664286932196,-0.9945218953682734,-0.10452846326765336
1005.5,31.7,29.0,27.2,24.8,79.0,67.0,4.2,33.0,1,0.23931566428755768,-0.970941817426052,-0.7431448254773944,-0.6691306063588581
999.6,32.3,29.9,26.9,26.0,77.0,84.0,7.1,23.5,1,0.2225209339563145,-0.9749279121818236,-0.587785252292473,-0.8090169943749475
1008.1,33.8,30.0,28.0,26.3,86.0,81.0,2.1,30.6,1,0.20565990308593646,-0.9786235252959553,-0.9510565162951536,0.30901699437494723
1006.8,35.3,31.3,28.0,26.4,75.0,32.0,10.6,12.5,1,0.18873759545291677,-0.9820275556534303,1.2246467991473532e-16,-1.0
1003.5,29.7,27.8,26.0,25.9,86.0,88.0,0.0,13.1,1,0.17175905309127631,-0.9851389890168738,-0.9945218953682733,0.10452846326765387
1005.5,31.4,28.9,26.3,26.3,87.0,80.0,5.9,14.2,0,0.15472933479028128,-0.9879568983287464,-0.9945218953682733,0.10452846326765387
1009.4,31.2,28.4,26.5,25.8,85.0,88.0,0.7,18.6,1,0.13765351458716846,-0.9904804439875632,-0.9945218953682734,-0.10452846326765336
1007.9,32.0,29.2,27.7,25.1,82.0,57.0,5.1,26.2,1,0.1205366802553235,-0.992708874098054,-0.5877852522924734,0.8090169943749473
1002.5,34.0,30.7,27.0,26.2,83.0,77.0,3.7,13.1,1,0.10338393178837038,-0.9946415246951926,-0.9945218953682733,0.10452846326765387
1008.6,33.0,30.7,27.0,26.7,79.0,86.0,2.5,25.0,1,0.08620037988061938,-0.9962778199420265,-0.9945218953682733,0.10452846326765387
1009.9,32.7,30.1,28.9,26.1,81.0,53.0,5.0,15.0,1,0.06899114440432466,-0.9976172723012476,-0.9945218953682734,-0.10452846326765336
1009.1,34.7,30.6,28.2,25.8,87.0,85.0,1.1,17.2,1,0.051761352884209334,-0.9986594826804562,-0.9945218953682734,-0.10452846326765336
1006.1,35.1,30.3,27.3,26.3,85.0,80.0,5.6,22.5,1,0.03451613896970828,-0.9994041405510704,-0.9945218953682733,0.10452846326765387
1010.7,30.8,28.7,27.6,25.3,78.0,51.0,9.2,20.5,1,0.017260640905388414,-0.9998510240408495,-0.8660254037844388,-0.4999999999999996
1010.9,34.0,30.6,27.9,26.0,84.0,73.0,2.8,16.4,1,1.2246467991473532e-16,-1.0,-0.40673664307580093,0.9135454576426005
1010.9,32.8,29.9,28.0,25.3,80.0,83.0,6.3,15.5,1,-0.017260640905388168,-0.9998510240408495,-0.9945218953682733,0.10452846326765387
1005.0,32.2,29.3,25.4,25.0,72.0,49.0,8.3,24.3,0,-0.03451613896970804,-0.9994041405510704,-0.5877852522924734,0.8090169943749473
1007.6,34.7,31.4,26.0,26.4,80.0,28.0,11.2,9.9,0,-0.051761352884209084,-0.9986594826804562,-0.4067366430758002,-0.9135454576426009
1007.9,31.7,28.1,26.4,24.8,78.0,29.0,7.1,8.3,0,-0.06899114440432443,-0.9976172723012476,-0.9945218953682734,-0.10452846326765336
1000.0,33.0,30.0,29.0,25.3,77.0,38.0,10.0,15.3,0,-0.08620037988061958,-0.9962778199420265,-0.4067366430758002,-0.9135454576426009
1008.1,32.2,28.9,26.9,25.6,77.0,47.0,8.8,16.0,0,-0.10338393178837013,-0.9946415246951927,0.8660254037844386,-0.5000000000000002
1008.8,32.8,29.1,26.4,25.7,84.0,88.0,2.2,9.5,1,-0.12053668025532327,-0.992708874098054,-0.9510565162951535,-0.30901699437494756
1009.9,33.3,29.4,28.4,25.2,81.0,80.0,6.9,16.0,1,-0.13765351458716824,-0.9904804439875632,-0.9945218953682734,-0.10452846326765336
1009.1,32.1,29.3,27.4,25.4,84.0,80.0,6.5,17.2,1,-0.15472933479028106,-0.9879568983287464,-0.9945218953682734,-0.10452846326765336
1008.1,32.0,29.1,27.1,26.1,81.0,82.0,2.2,17.3,1,-0.17175905309127606,-0.9851389890168738,-0.9945218953682733,0.10452846326765387
1009.3,33.0,30.7,28.4,24.5,72.0,32.0,10.4,21.8,0,-0.18873759545291652,-0.9820275556534304,-0.7431448254773946,0.6691306063588578
1007.9,33.5,30.1,27.8,24.5,74.0,43.0,10.8,8.0,0,-0.20565990308593624,-0.9786235252959553,0.40673664307580015,0.9135454576426009
1008.9,32.0,29.4,27.5,25.4,79.0,78.0,6.4,11.1,1,-0.22252093395631428,-0.9749279121818236,0.20791169081775931,0.9781476007338057
1009.4,33.4,30.2,28.2,24.5,82.0,78.0,8.8,22.1,1,-0.23931566428755743,-0.9709418174260521,-0.9945218953682733,0.10452846326765387
1008.8,33.3,30.1,27.9,24.3,75.0,48.0,10.1,15.8,0,-0.2560390900575466,-0.9666664286932196,-0.9945218953682734,-0.10452846326765336
1009.2,32.2,29.6,26.8,24.8,78.0,44.0,10.0,11.0,0,-0.2726862284894939,-0.9621030198436005,-0.7431448254773944,-0.6691306063588581
1006.4,35.8,30.2,28.8,24.9,80.0,33.0,11.4,14.5,0,-0.2892521195365676,-0.9572529505536158,-0.9945218953682733,0.10452846326765387
999.0,35.2,31.0,28.1,26.1,77.0,57.0,10.1,12.0,1,-0.30573182735975307,-0.9521176659107141,-0.20791169081775907,-0.9781476007338057
1007.8,35.6,31.3,26.9,26.3,80.0,83.0,6.5,25.5,1,-0.3221204417984906,-0.946698695982806,0.40673664307580015,0.9135454576426009
1010.9,31.7,28.4,26.0,25.4,84.0,84.0,2.2,17.2,0,-0.33841307983367025,-0.9409976553623766,0.7431448254773941,0.6691306063588582
1006.6,33.0,28.2,26.2,24.4,75.0,72.0,8.5,9.8,0,-0.3546048870425356,-0.9350162426854148,-0.9945218953682734,-0.10452846326765336
1011.6,34.0,31.1,26.8,26.1,87.0,80.0,8.3,13.0,1,-0.37069103904506734,-0.9287562401253024,-0.20791169081775907,-0.9781476007338057
1009.9,32.2,28.2,26.3,25.6,86.0,85.0,1.0,7.9,1,-0.38666674294141845,-0.9222195128618105,-0.9945218953682734,-0.10452846326765336
1011.1,31.5,28.9,26.7,25.7,89.0,81.0,2.5,24.4,1,-0.4025272387399674,-0.9154080085253664,0.8660254037844386,-0.5000000000000002
1010.4,31.0,29.6,26.9,26.5,81.0,77.0,4.6,19.8,1,-0.41826780077556486,-0.9083237566167541,0.9510565162951536,-0.30901699437494734
1005.1,32.4,30.0,29.2,25.2,82.0,81.0,3.6,15.3,1,-0.4338837391175584,-0.900968867902419,-0.8660254037844388,-0.4999999999999996
1006.2,30.6,28.8,25.2,25.1,65.0,55.0,3.4,18.0,0,-0.4493704009671614,-0.893345533785563,0.9945218953682733,0.10452846326765368
1011.1,31.9,28.3,26.6,24.3,85.0,88.0,1.0,14.6,1,-0.46472317204376845,-0.8854560256532099,0.9945218953682734,-0.10452846326765333
1008.5,31.5,28.4,26.8,24.3,81.0,82.0,6.0,25.2,1,-0.4799374779597865,-0.877302694199442,-0.9945218953682733,0.10452846326765387
1005.9,30.0,29.9,28.1,25.8,82.0,69.0,6.9,17.2,1,-0.4950087855835813,-0.8688879687250066,-2.4492935982947064e-16,1.0
1005.3,28.7,27.4,25.4,24.4,89.0,87.0,0.1,22.5,1,-0.5099326043901357,-0.8602143564135009,-0.9945218953682734,-0.10452846326765336
1008.3,31.0,28.1,26.8,25.9,79.0,87.0,1.5,25.1,1,-0.524704487799008,-0.8512844415843512,-0.9945218953682734,-0.10452846326765336
1006.5,31.8,28.3,26.7,25.3,81.0,88.0,3.6,12.6,1,-0.539320034499199,-0.8421008849228119,-0.9945218953682734,-0.10452846326765336
1008.2,31.7,29.8,27.7,23.4,81.0,70.0,9.4,10.0,1,-0.5537748897605327,-0.8326664226872066,0.40673664307580043,-0.9135454576426008
1008.5,32.0,29.8,28.1,25.3,81.0,78.0,6.7,21.9,1,-0.5680647467311556,-0.8229838658936566,-2.4492935982947064e-16,1.0
1006.9,35.1,31.0,26.5,25.0,76.0,60.0,10.8,12.6,1,-0.5821853477207704,-0.8130560994785327,0.9510565162951535,0.30901699437494745
1001.5,33.9,30.6,26.3,24.8,74.0,41.0,9.8,12.3,0,-0.5961324854692256,-0.8028860814388823,0.9945218953682733,0.10452846326765368
1005.4,31.9,28.2,25.6,23.3,81.0,40.0,9.8,8.3,0,-0.6099020044000729,-0.7924768419510904,-0.40673664307580093,0.9135454576426005
